Latitude,Longitude,VCP20f925h0,VCP40f925h0,HCP10f925h0,HCP20f925h0,HCP40f925h0
11.8181818181818,15422,1.83849731299618,1.57175934797932,4.51648368313857,1.64091521010345,5.43036110159628
11.9014084507042,15422,1.83699807889819,1.57427655317897,4.52008907344166,1.64171909091111,5.41416834674591
11.9631901840491,15422,1.8358851505187,1.57614515335785,4.52140677075361,1.64231583678673,5.402147958176
12.093023255814,15422,1.83354635388188,1.58007197910373,4.52417588518929,1.64356988625898,5.38084033963369
12.4657534246575,15422,1.8268320394666,1.59134527336835,4.53212557379426,1.64266185622921,5.31966954432729
12.8169014084507,15422,1.82199876657048,1.60196581037507,4.53961495179143,1.6418064038381,5.26204071995411
12.8925619834711,15422,1.82095735889216,1.60425417873839,4.53976049403894,1.64162208263222,5.24962364740617
13,15422,1.81947855998894,1.6075036618143,4.5399671640304,1.64136034651988,5.2319914043881
13.558282208589,15422,1.81179424912374,1.62152295738437,4.54104108723758,1.6400002821815,5.14036864465614
13.6046511627907,15422,1.8111560173243,1.62268735070415,4.54113028351725,1.63988732002715,5.13407822205305
13.7323943661972,15422,1.80939773366276,1.62589517230059,4.5413760129863,1.63835691172341,5.11674855076903
13.9669421487603,15422,1.80616936985995,1.63178501553484,4.53785537662885,1.63554694716571,5.08492974660706
14.2465753424657,15422,1.80232044120773,1.63880702041597,4.53365799399854,1.63219684359671,5.0469946455779
14.3558282208589,15422,1.80118953297845,1.64155052248448,4.53201807375873,1.63088795586067,5.03217337588293
14.6478873239437,15422,1.79816634450073,1.64888456040846,4.52763417430078,1.6273889855466,4.9977137365913
15.0413223140496,15422,1.79409378481587,1.65876429744655,4.51599322740588,1.62267549661111,4.95129290019018
15.1162790697674,15422,1.7933178856988,1.66064657292876,4.51377540836419,1.62177748843288,4.94244885890804
15.1533742331288,15422,1.79293390290467,1.66157808758458,4.51267783738651,1.62106357788572,4.93807205320195
15.1666666666667,15422,1.79279630907011,1.66191188033625,4.5122845411195,1.62080775993965,4.93672594789944
15.5633802816901,15422,1.78868981138787,1.6697345900736,4.50054658633382,1.61317285532391,4.89655134034991
15.9509202453988,15422,1.7846782728309,1.6773764065702,4.48430024448249,1.60571450112166,4.85730573505142
16.027397260274,15422,1.7838866370704,1.67888444024057,4.48109419647768,1.60424267184291,4.85076833794151
16.1157024793388,15422,1.78321031920776,1.68062571170411,4.47739228980861,1.60254320426958,4.84321984399406
16.4788732394366,15422,1.78042884292762,1.68778699715979,4.46216754688792,1.59555384467221,4.81217533367496
16.6279069767442,15422,1.77928741346576,1.69072576110405,4.45439964167217,1.59268563363589,4.79943565332599
16.7484662576687,15422,1.77836406605709,1.6931030434183,4.44811587610325,1.58973358584415,4.78913002233379
17.1900826446281,15422,1.77498178521235,1.70181118117716,4.42509803935301,1.57892004523639,4.75794749116796
17.3333333333333,15422,1.77388464734629,1.70463591044024,4.41763155698428,1.57541236937756,4.74783256066044
17.3943661971831,15422,1.77341720480477,1.70550690867844,4.4144504148483,1.57391790184615,4.74352303040899
17.5460122699387,15422,1.77225576781509,1.70767104540525,4.40530670901254,1.57020465429879,4.73281530187012
17.8082191780822,15422,1.77024756017389,1.71141299262238,4.38949658750656,1.56378418365374,4.71796544210085
18.1395348837209,15422,1.76839846192024,1.71614118949364,4.36951945723157,1.55567149593945,4.69920166580325
18.2644628099174,15422,1.76770122962418,1.71792403232216,4.36198675831589,1.55206252329493,4.6921264815588
18.3098591549296,15422,1.76744786915604,1.7185718822514,4.35924952406203,1.55075109379875,4.68955549911504
18.3435582822086,15422,1.7672597917533,1.71905280152402,4.35700679669351,1.54977757865128,4.68764697840526
19.1411042944785,15422,1.7628086265553,1.7304345576428,4.30392891563849,1.52673772016114,4.65292569516363
19.2253521126761,15422,1.76233843304847,1.73163685582436,4.29832209721719,1.52430393229246,4.65028927063463
19.3388429752066,15422,1.76170503187811,1.73325648064745,4.29026524546159,1.52102535855201,4.64673772354185
19.5,15422,1.7608056022162,1.73555634789625,4.27882451596864,1.51636978384058,4.64169452667011
19.5890410958904,15422,1.76030865706053,1.73635272324695,4.27250338232185,1.51379752566668,4.63890810282773
19.9386503067485,15422,1.75890252082545,1.73947959578958,4.24768420726696,1.503697861671,4.62796754295582
20.1408450704225,15422,1.75808928886555,1.74128800711045,4.23333015972201,1.49785677078618,4.62394586503807
20.7361963190184,15422,1.75569477253917,1.74661277377745,4.18944244898198,1.48065800318087,4.61210425783583
21.056338028169,15422,1.75440715526932,1.74947609170216,4.16584245358403,1.47140960927989,4.60912546572298
21.1627906976744,15422,1.75397900019999,1.75042819456167,4.1578766277358,1.46833435794195,4.60813496569362
21.3698630136986,15422,1.75314615061308,1.75228023026097,4.14238145964747,1.46204479797249,4.6062082396091
21.4876033057851,15422,1.75280525440141,1.75333328857595,4.13357098390799,1.45846858536176,4.60511271271145
21.5337423312884,15422,1.75267166700558,1.75374595176533,4.13011841251007,1.4570671707574,4.60468340730908
21.6666666666667,15422,1.75228680807949,1.75493481476331,4.12017171872085,1.45302976201627,4.60474760027274
21.9718309859155,15422,1.75140325871396,1.75612094666542,4.09733635128926,1.44376078138522,4.60489497285129
22.3312883435583,15422,1.75036251344905,1.75751810816975,4.07058333765177,1.43284271831061,4.60506856509106
22.5619834710744,15422,1.74969457646989,1.7584147885257,4.05341359620313,1.42583564528881,4.60725849754064
22.6744186046512,15422,1.74936904040729,1.75885180848656,4.0450454863343,1.4224205701649,4.60832581677769
22.887323943662,15422,1.74875261061739,1.75967934237175,4.02919976968128,1.41608645547472,4.6103468751139
23.1288343558282,15422,1.74805335989252,1.76061806025748,4.01166561329382,1.40890131555929,4.61263947441675
23.1506849315068,15422,1.74799009541152,1.76070299045166,4.01007921622022,1.40825124237166,4.61302722032042
23.6363636363636,15422,1.7469586763528,1.76259075704057,3.97481793581151,1.39380188833745,4.6216457542702
23.8028169014085,15422,1.74660518531389,1.76323773807809,3.96273308384045,1.38884976230694,4.62459952412153
23.8333333333333,15422,1.74654037862342,1.7633563512683,3.96061368241121,1.38794187253468,4.62514104859427
23.9263803680982,15422,1.74634277785556,1.76328414316276,3.95415145842141,1.38517364421067,4.62679219990074
24.1860465116279,15422,1.74579133385222,1.76308263217056,3.93611734496152,1.37744835586461,4.63335171042779
24.7107438016529,15422,1.7446770523744,1.7626754467359,3.89967651239176,1.36268071343514,4.64660625855887
24.7183098591549,15422,1.7446609845999,1.76266957518201,3.89915104096302,1.3624677662103,4.64679738718719
24.7239263803681,15422,1.74464905698816,1.76266521654385,3.89878560313036,1.36230968882253,4.64693926794809
24.9315068493151,15422,1.74420822552952,1.762504126054,3.88527942131525,1.35646732180629,4.65359461079174
25.5214723926381,15422,1.74324164846819,1.76204628992495,3.84689343089338,1.33986269976014,4.6725097957158
25.6338028169014,15422,1.74305761058222,1.76195911716172,3.83958467424028,1.33670115200488,4.67679709330866
25.6976744186047,15422,1.74295296578428,1.7619095503231,3.83578224697266,1.33490348124636,4.67923487066088
25.7851239669421,15422,1.74280969177717,1.76184168608399,3.83057616886796,1.33265416855033,4.68257254378499
26,15422,1.742457647074,1.76167493395361,3.81778409123926,1.3271272859258,4.69077368346139
26.319018404908,15422,1.74193497947787,1.7600975871276,3.79879217230586,1.31892173012741,4.70294960862511
26.5492957746479,15422,1.74155770181165,1.75895900931305,3.78508321673774,1.31299870569548,4.7129893357362
26.7123287671233,15422,1.74129059477031,1.75815291295854,3.77645207127164,1.30880529147187,4.72009731493714
26.8595041322314,15422,1.74108765382584,1.7574252226703,3.76866044599391,1.30501975542767,4.72651392680321
27.1165644171779,15422,1.74073319194306,1.75615422006256,3.75505139251803,1.29840784063145,4.7377213464245
27.2093023255814,15422,1.74060531511594,1.75569568900849,3.75014174591522,1.29602250464355,4.74220776635226
27.4647887323944,15422,1.74025302346264,1.75443246824543,3.73661601527425,1.29024060506501,4.75456753730819
27.9141104294479,15422,1.73963345122984,1.75221085299752,3.71622751418315,1.28007202911912,4.77630455780327
27.9338842975207,15422,1.73960618493116,1.75211308356616,3.71533025163513,1.27962452773968,4.77734318323516
28.1666666666667,15422,1.73928520000397,1.75096212009359,3.7047674775282,1.2743564420562,4.78957011262499
28.3802816901409,15422,1.73899064503829,1.74913785091055,3.69507444430114,1.26952213157526,4.80079027426441
28.4931506849315,15422,1.73883500934214,1.74817395134221,3.69143011429367,1.26696779922721,4.80671873540461
28.7116564417178,15422,1.7385525852478,1.74630791536805,3.68437496963026,1.26202280681517,4.81819578355606
28.7209302325581,15422,1.7385405986438,1.74622871732961,3.68407553616489,1.26181293213722,4.81871570035538
29.0082644628099,15422,1.73816921204536,1.74377488719652,3.67479804805203,1.25634990173004,4.83482452746829
29.5092024539878,15422,1.73752173730346,1.73949688406238,3.65862369160881,1.24682566413566,4.86290862829784
30.0826446280992,15422,1.73678054911207,1.73459969626409,3.64010830989091,1.23592291846842,4.89674889062496
30.2112676056338,15422,1.73661430073274,1.73350125791303,3.63595531306881,1.23347743455682,4.90433925543866
30.2325581395349,15422,1.73658678219115,1.73331943706422,3.63557932589947,1.23307264173424,4.90559566329428
30.2739726027397,15422,1.73653325297327,1.73296575815284,3.63484795359746,1.23245170842931,4.90803963473945
30.3067484662577,15422,1.73648953858357,1.73268585275672,3.63426913748115,1.23196029495485,4.90997382072981
30.3333333333333,15422,1.73645408135637,1.73245881837986,3.63379965329792,1.23156170402557,4.91160600212068
31.1042944785276,15422,1.73542582176763,1.72358850742736,3.6201846119842,1.22000256707646,4.95893926245588
31.1267605633803,15422,1.73539585791365,1.72333002337824,3.6197878647871,1.21966572967144,4.9603598484529
31.1570247933884,15422,1.7353554933831,1.72298181759305,3.6195757072308,1.21921197349773,4.96227353041582
31.7441860465116,15422,1.73457237455483,1.71622622046999,3.61545960394379,1.21040857610426,4.9994011857081
31.9018404907976,15422,1.73436210495168,1.7144123236834,3.6143544186597,1.20872381642394,5.00937006534995
32.0422535211268,15422,1.73417483086437,1.71279679837636,3.61337009870909,1.20722330552391,5.01843318368162
32.0547945205479,15422,1.73415810446643,1.71265250762291,3.61342300469439,1.2070892872901,5.01924265671617
32.2314049586777,15422,1.7338995632988,1.71062051221895,3.61416806088403,1.20520195612964,5.03064217779784
32.5,15422,1.73350636527304,1.70753018587542,3.61530116717245,1.20233163998978,5.04797894944287
32.6993865030675,15422,1.733214482076,1.70477805078605,3.61614230742336,1.20020091451173,5.06084857747384
32.9577464788732,15422,1.73283626722913,1.70121190390969,3.61723223563581,1.19743997445566,5.07773440651128
33.2558139534884,15422,1.73239992431682,1.69709767379247,3.62198760314648,1.1942547038753,5.09721542868694
33.3057851239669,15422,1.73232677119575,1.69640792092748,3.62278484303611,1.19394510207737,5.1004814324047
33.4969325153375,15422,1.73204694928785,1.69376951042858,3.62583440788999,1.19276082771537,5.11297439754595
33.8356164383562,15422,1.73155114769288,1.68909465082473,3.63123777008504,1.19066247479525,5.1352221974481
33.8732394366197,15422,1.73148903979851,1.68857533997823,3.63183800727572,1.19042937743543,5.13769361365713
34.2944785276074,15422,1.73079365999956,1.68276097007112,3.64368550551871,1.18781954503252,5.1653643779607
34.3801652892562,15422,1.7306522086377,1.68157823433024,3.6460954759602,1.18728866342196,5.17098212258195
34.6666666666667,15422,1.73017925331498,1.67762365123764,3.65415342841074,1.18551361311385,5.18976555587969
34.7674418604651,15422,1.73001289402995,1.67607046114333,3.65698776633665,1.18488924948803,5.19637251933616
34.7887323943662,15422,1.72997774770213,1.67574232239101,3.65758657012381,1.18485491064466,5.19776835668612
35.0920245398773,15422,1.72947707424688,1.67106785501136,3.66991972262513,1.18436574012746,5.21765261635855
35.4545454545454,15422,1.72887862617748,1.66548052868214,3.6846613695543,1.1837810413611,5.24121526153504
35.6164383561644,15422,1.72861137402595,1.6629853665132,3.69124462558021,1.18351992930928,5.25173775787414
35.7042253521127,15422,1.72844737700001,1.66163235604131,3.69481441934074,1.18337834037977,5.25744361856506
35.8895705521473,15422,1.72810112911615,1.65877573708708,3.70473119939358,1.18307940284147,5.26949043574685
36.2790697674419,15422,1.72737349614246,1.65277260972871,3.72557111350038,1.18245119160878,5.29442472100068
36.5289256198347,15422,1.72690673433722,1.64892172519737,3.73893949602461,1.1831957930125,5.31041955963262
36.6197183098592,15422,1.72673712230095,1.64752238969161,3.74379730263201,1.18346636648033,5.31623176860028
36.6871165644172,15422,1.72661121397955,1.6464836191628,3.74828477488933,1.18366722163129,5.32054635317136
36.8333333333333,15422,1.72633806287117,1.64423006421001,3.75802009664754,1.18410296572269,5.32970562852866
37.3972602739726,15422,1.72528457721408,1.63502102635089,3.79556715951827,1.18578353789088,5.36503100310098
37.4846625766872,15422,1.72510145885724,1.63359372955645,3.80138652993415,1.18604400758437,5.37050603693847
37.5352112676056,15422,1.72499555325826,1.63276825949135,3.80475213412713,1.18619464894759,5.3735841773543
37.603305785124,15422,1.72485288703815,1.6316562626268,3.8101883404675,1.18639757904846,5.37773076320372
37.7906976744186,15422,1.72446027844791,1.62859611621661,3.8251484431871,1.18695603010125,5.3891419103087
38.2822085889571,15422,1.72343050385109,1.62056964630717,3.86438735473754,1.19064807885675,5.41907225238815
38.4507042253521,15422,1.72307748518782,1.61781807942352,3.87783890825869,1.19191375594806,5.42897912784508
38.6776859504132,15422,1.72260193112077,1.61411142320836,3.89899354595694,1.19361875897189,5.44232475346061
39,15422,1.72192664434556,1.60884797138283,3.92903313148845,1.19603986326573,5.46127554183465
39.079754601227,15422,1.72175954884494,1.6075266111438,3.93646623956476,1.19663895042228,5.4659647962176
39.1780821917808,15422,1.7215535406935,1.60589753687651,3.94563034541226,1.19737755102625,5.47150727030311
39.3023255813954,15422,1.72126578325025,1.60383909419768,3.95720979698701,1.19831082155684,5.47851055151193
39.3661971830986,15422,1.72111785160689,1.60278088070786,3.96316261364163,1.1990721312115,5.48211082987984
39.7520661157025,15422,1.72022414886891,1.59638787193878,4.00430508635933,1.2036714482161,5.50386127192072
39.877300613497,15422,1.71993409594132,1.59431300875353,4.01765795432425,1.20516416531924,5.51092041935562
40.2816901408451,15422,1.71899749805207,1.58761315402043,4.06077514695226,1.20998423626162,5.53260779238598
40.6748466257669,15422,1.71808691677085,1.58109940636325,4.10797235916004,1.2146704163445,5.55369273838773
40.8139534883721,15422,1.7177647343574,1.57879470827192,4.12467170500763,1.21632848338378,5.56073216812217
40.8264462809917,15422,1.71773580006903,1.57858772987584,4.12617142587438,1.216530242748,5.56136435933248
40.958904109589,15422,1.71742901734028,1.57639319181329,4.14207257588627,1.21866944477416,5.56806731819249
41.1666666666667,15422,1.71690547384448,1.57295101822258,4.16701382414567,1.22202482276704,5.5785810332933
41.1971830985916,15422,1.71682857510164,1.57245816553452,4.17067722680751,1.22251766500744,5.58012530130609
41.4723926380369,15422,1.71613507110176,1.5680134204336,4.20739508546387,1.22696231588714,5.5940521355319
41.900826446281,15422,1.71505545532863,1.56109404157014,4.26455579307027,1.23388154807126,5.61432220376462
42.112676056338,15422,1.71452161281633,1.55767258489269,4.29282030764402,1.23730293221951,5.62434523642054
42.2699386503068,15422,1.7141253248164,1.55513273054931,4.31588821688753,1.2398427327222,5.63178564716512
42.3255813953488,15422,1.71398510995928,1.55423407776669,4.32405011833083,1.24074136645488,5.63422131184433
42.7397260273972,15422,1.71294150166201,1.54754547486405,4.38479851720106,1.24909005956696,5.6523497749819
42.9752066115702,15422,1.71230577177995,1.54374236842023,4.41933975556695,1.25383708507201,5.66265752922872
43.0281690140845,15422,1.71216278851863,1.54288700425087,4.42710849359731,1.25490474793868,5.66497586656152
43.0674846625767,15422,1.71205664757004,1.54225204066502,4.43339097035491,1.25569730749001,5.66669684090059
43.3333333333333,15422,1.71133893258433,1.53795847737026,4.47587247985851,1.26105651969426,5.67733312100561
43.8372093023256,15422,1.70997861232073,1.53034229733264,4.55638975949911,1.27121409631396,5.69749258213491
43.8650306748467,15422,1.70990350261292,1.52992177205449,4.56083549886578,1.27187927888992,5.69860568121567
43.943661971831,15422,1.70969122071574,1.52873324521202,4.57340045238093,1.2737592784708,5.70143946877769
44.0495867768595,15422,1.70940525419309,1.52713217186224,4.59169427283535,1.27629183988967,5.70525688508025
44.5205479452055,15422,1.70813379442899,1.52001350522683,4.6730319637795,1.28755207383033,5.72222982018675
44.6625766871166,15422,1.70772868614131,1.51786671408084,4.69756114089897,1.29094784606742,5.72734838363049
44.8591549295775,15422,1.70716798642569,1.51489539697465,4.73151132916561,1.29564784501962,5.73361606379416
45.1239669421487,15422,1.70641266366828,1.51089271360021,4.78059906962219,1.3019792485668,5.74205930236174
45.3488372093023,15422,1.70577126666897,1.50749375721979,4.82228287846176,1.30735568294108,5.74922904248757
45.4601226993866,15422,1.70545384729508,1.50581165610718,4.84291167547438,1.31040171112282,5.75277725743737
45.5,15422,1.70534010535277,1.5052089032085,4.85030366107056,1.31149320455461,5.75387642141454
45.774647887324,15422,1.70455672775009,1.50149836920006,4.90121466045841,1.31901067340172,5.76144671979254
46.198347107438,15422,1.70334821133824,1.49577412940742,4.98499696741139,1.33060787052123,5.77312541701479
46.2576687116565,15422,1.70317900844885,1.49497268566783,4.99672722467323,1.3322315797586,5.77476053698084
46.3013698630137,15422,1.70305435974494,1.49438227658113,5.00536869273216,1.33342773694412,5.77576994325523
46.6901408450704,15422,1.7018966876265,1.48912992250525,5.08224428798184,1.34406890289208,5.78474974942511
46.8604651162791,15422,1.70138950044182,1.48682881614343,5.1179748897625,1.34873089907634,5.78868388806218
47.0552147239264,15422,1.7008095801256,1.48419771983555,5.15882943520348,1.35467531986497,5.79318220148846
47.2727272727273,15422,1.70016187691528,1.48125909279038,5.20445918725441,1.36131454308345,5.79720754202404
47.6056338028169,15422,1.69917055650887,1.47676147581045,5.27429627255302,1.37147598331455,5.80336839185785
47.6666666666667,15422,1.69898881443436,1.47593691269746,5.28781190824701,1.37333891402359,5.80449788099405
47.8527607361964,15422,1.69843466835441,1.47381682997937,5.32902215941212,1.37901913833273,5.80794178345228
48.0821917808219,15422,1.69775147455722,1.47120302936803,5.37982931838281,1.38602215460427,5.81110972899043
48.3720930232558,15422,1.69685884368153,1.46790032006842,5.44402751150082,1.39487092710242,5.81511263691848
48.5211267605634,15422,1.69639995597783,1.46620244838623,5.4770308079629,1.3998411585346,5.81717046986741
48.6503067484663,15422,1.69600219967726,1.46473076118755,5.50709213629743,1.40414927324662,5.81895416556109
49.4366197183099,15422,1.6935810743694,1.45577266519562,5.6900741348553,1.43037258018938,5.82604802532949
49.4478527607363,15422,1.693546486865,1.45564469239574,5.69280967252095,1.43074719885999,5.82614936618333
49.8333333333333,15422,1.69235955900574,1.45125309247969,5.78668420674732,1.44360286290645,5.82775545733839
49.8630136986301,15422,1.69226817060657,1.45099109165468,5.79391214679404,1.44459269438476,5.82787911952935
49.8837209302325,15422,1.69220270314389,1.45080830038141,5.79895489566385,1.4452832744859,5.82796539547654
50.2453987730062,15422,1.69105923157188,1.44761562090296,5.88703284678243,1.45824603306477,5.8294723134007
50.3521126760564,15422,1.6907218475797,1.44667361327064,5.91302045460612,1.46207072564654,5.82939340910242
51.0429447852761,15422,1.68853773015666,1.4405753533351,6.08839988281077,1.48683057762331,5.82888260759255
51.2676056338028,15422,1.68782744806786,1.43859217937232,6.14543384320251,1.49488256200599,5.82760702026252
51.3953488372093,15422,1.68742357836854,1.43746453743302,6.17911984160984,1.49946095777708,5.82688171537369
51.5702479338843,15422,1.68687062178296,1.43592063097618,6.22524089177088,1.50610575086371,5.82588866708238
51.6438356164383,15422,1.68663796881642,1.43527104215383,6.24464603029263,1.50890150529351,5.82547084832968
51.8404907975461,15422,1.68600227477651,1.43353508576723,6.29650417961832,1.51637285884946,5.82435427257092
52,15422,1.68548665627748,1.43212703225366,6.33856690073801,1.52243295673372,5.82265851711
52.1830985915493,15422,1.68489478433845,1.43104926764768,6.38685016512191,1.52938926627693,5.8207119809119
52.638036809816,15422,1.68342418228134,1.42837138626471,6.51104792333814,1.5466733482708,5.8158754952663
52.6446280991735,15422,1.68340287573179,1.42833258826896,6.51284733989424,1.54692376553874,5.81577279161918
52.906976744186,15422,1.68255482550971,1.42678833781007,6.58446830351819,1.55689095516869,5.8116849476179
53.0985915492958,15422,1.68193542464328,1.42566044461777,6.63677898721133,1.5645182615349,5.80869925873971
53.4246575342466,15422,1.68088140612171,1.4237411377852,6.72864322199534,1.57749745258119,5.80361858877651
53.435582822086,15422,1.68084534445677,1.42367682877854,6.7317212591212,1.57793233817076,5.80344835396415
53.7190082644628,15422,1.67990982738046,1.42200851496114,6.81157215612967,1.58921420482897,5.7976345340344
54.0140845070423,15422,1.67893585390288,1.42027162158786,6.89470549256647,1.60095983639567,5.79158172478229
54.1666666666667,15422,1.67843221804482,1.41937348441621,6.93893664287385,1.6070334322058,5.78845185333141
54.2331288343559,15422,1.67821284291646,1.41919766127381,6.95820297214886,1.60967898620898,5.78708853509207
54.4186046511628,15422,1.67760063325592,1.41870699203919,7.01196947245113,1.61706192761321,5.78237609403758
54.793388429752,15422,1.67636356497492,1.41771551577586,7.12061335116117,1.63253530303941,5.77285384744399
54.9295774647888,15422,1.6759140387545,1.417355232852,7.16009239441076,1.63815802256048,5.76939365079448
55.0306748466258,15422,1.67558034137615,1.41708778356497,7.19016116864484,1.64233194318655,5.76682503855774
55.2054794520548,15422,1.67500335473718,1.41662534461509,7.24215223033414,1.64954895053999,5.76153733073961
55.8282208588958,15422,1.67290092167154,1.41497790585613,7.42737038760237,1.67525953923665,5.74269987163749
55.8450704225352,15422,1.67284403597333,1.41493333097496,7.43238184997471,1.67595519267433,5.742109755999
55.8677685950413,15422,1.67276740482614,1.41487328382098,7.4392896728937,1.67689231259451,5.74131480683311
55.9302325581395,15422,1.6725565206614,1.41470803777709,7.45829957317469,1.67947120849887,5.73912715602773
56.3333333333333,15422,1.67119561485164,1.41364164997387,7.58097679632139,1.696580502735,5.72500951616369
56.6257668711657,15422,1.67020833195591,1.41387999780503,7.66997422967786,1.70899261343085,5.7147677314157
56.7605633802817,15422,1.66975324637017,1.4139898636427,7.71099737437479,1.71471394486555,5.70941470792711
56.9421487603306,15422,1.66914019719268,1.4141378647298,7.76739705307588,1.7224211929966,5.70220361016975
