Latitude,Longitude,VCP10f925h0,VCP20f925h0,VCP40f925h0,HCP10f925h0,HCP40f925h0
14.609375,1504,20.3115080542424,2.75403314074618,1.81785208727032,12.5273732864766,4.5654032631599
14.9647887323944,1504,20.3473983898508,2.7192347895443,1.82081486187199,12.9045358534304,4.5654877976486
15.1369863013699,1504,20.3647872186387,2.70237502602039,1.82225032296234,13.0872707092293,4.56550566399219
15.4545454545455,1504,20.396854928871,2.67128299458668,1.82489753692118,13.4242622614818,4.56552563609146
15.5633802816901,1504,20.4263314323161,2.66062704015166,1.82591652142739,13.5397570188264,4.56553248098933
15.8474576271186,1504,20.5032701023253,2.63281319298226,1.82857624369783,13.8412179108788,4.56418298082673
15.9375,1504,20.5276569129086,2.62399719678125,1.82941928066748,13.9557235217476,4.5637129230752
16.1619718309859,1504,20.5884522012641,2.60684775949926,1.83152093621154,14.2411811713784,4.56254108896224
16.3013698630137,1504,20.6262063529369,2.5961978806392,1.832826073901,14.4184516752587,4.56233866393785
16.7424242424242,1504,20.7456602196379,2.56250173986097,1.83695552024465,14.9793342855752,4.56180728547039
16.7605633802817,1504,20.7533004293171,2.56111592674727,1.83715228912574,15.0024015703939,4.56178543159539
17.265625,1504,20.9660325175707,2.5225296928628,1.84263107265854,15.6446812820633,4.55628551757254
17.2881355932203,1504,20.9755139854088,2.52131737719756,1.8428752620062,15.6733076847806,4.55604038643907
17.3591549295775,1504,21.0054273487288,2.51749260664808,1.84364566220165,15.7739472445262,4.55370823939541
17.4657534246575,1504,21.0503266631446,2.51175170838692,1.84480201631106,15.9250050572956,4.55268436996161
17.9577464788732,1504,21.2575542681406,2.48525525487388,1.85013903527756,16.6221949623841,4.54932835348415
18.030303030303,1504,21.2881151068572,2.48134769708307,1.85092611080191,16.7250128675789,4.5493227810201
18.556338028169,1504,21.5777703772335,2.45301790309969,1.85760158154658,17.4704426802418,4.5492823806557
18.59375,1504,21.5983708598249,2.4510030686138,1.85807634562971,17.5234581626079,4.54710579665033
18.6301369863014,1504,21.618406945633,2.44986197243374,1.85853810247769,17.5750211660051,4.54498884508346
18.728813559322,1504,21.6727420935871,2.44676747431833,1.85979032443831,17.7148530396246,4.54454615003152
19.3181818181818,1504,21.9972711136404,2.42828488102903,1.86726950469403,18.6012936930737,4.54239990625469
19.7535211267606,1504,22.2838073324989,2.41463263684663,1.8737083067279,19.2560667579062,4.54081457438823
19.921875,1504,22.3946162608856,2.40935305804172,1.87619831220194,19.509279779072,4.54073660588289
20.1694915254237,1504,22.5575951178912,2.40692179040227,1.87986063663739,19.8817079702782,4.54062192904171
20.3521126760563,1504,22.6777946334293,2.40512869160544,1.88256165952448,20.1627716019533,4.53593422560994
20.6060606060606,1504,22.8449407610967,2.402635257925,1.88631762737757,20.5536109281545,4.53492301069399
20.9507042253521,1504,23.1011256786183,2.39925131221583,1.89219408194442,21.084035727999,4.53355064759378
20.958904109589,1504,23.1072209217893,2.3991708001694,1.89233389665293,21.0966557845203,4.53169602798669
21.25,1504,23.3236020543607,2.39631262252103,1.89729731880511,21.544667791022,4.53146585138641
21.5492957746479,1504,23.5460784301031,2.3993141929133,1.90240055566579,22.0052998540449,4.53122919093824
21.6101694915254,1504,23.5913278624575,2.39992468180664,1.90343850214593,22.0989877312699,4.52636074743293
21.8939393939394,1504,23.8022633476246,2.40277054669833,1.90827701023264,22.5326542503637,4.52407405427135
22.1232876712329,1504,23.9871067857875,2.40507062928203,1.91272113200402,22.8831518479875,4.52222590500377
22.1478873239437,1504,24.0069328967064,2.40531733369783,1.91319780378665,22.9207458481661,4.52189899201958
22.578125,1504,24.3536833157981,2.40963209113672,1.92153459465159,23.5782492471213,4.52159700758932
22.7464788732394,1504,24.4893682623992,2.41427829895739,1.92479681716396,23.835533185843,4.52147883976878
23.0508474576271,1504,24.7346743805481,2.42267822270097,1.93069462057615,24.3006792897464,4.51652104320935
23.1818181818182,1504,24.8402303465395,2.42629273534215,1.93323246325655,24.4941858796267,4.51434261744839
23.2876712328767,1504,24.9298144623336,2.42921405377817,1.93552718221217,24.6505816166531,4.51258197197035
23.3450704225352,1504,24.97839176456,2.43079814898643,1.93677150164585,24.7353877557449,4.51155286882208
23.90625,1504,25.4533216390054,2.44628550838865,1.94893694610909,25.5645192049017,4.51004082849722
23.943661971831,1504,25.4849836306351,2.44787361207508,1.94974797573997,25.6197946348455,4.5099400258089
24.4520547945205,1504,25.9152397360688,2.46945441833443,1.96076909072401,26.3709347239446,4.5065445668338
24.469696969697,1504,25.9301704220345,2.47020331239329,1.96115154388328,26.3970006801157,4.50488864631339
24.4915254237288,1504,25.9490521786691,2.47112991012713,1.96167253164676,26.429251778429,4.50283979550001
24.5422535211268,1504,25.992932317327,2.47328327105787,1.96288327785767,26.4998861154058,4.50152196621089
25.1408450704225,1504,26.5107179534905,2.49869293004067,1.97717008314636,27.3333712917325,4.49783180908464
25.234375,1504,26.591621959141,2.50266318925673,1.97940239647272,27.4636033505334,4.49756177954352
25.6164383561644,1504,26.9221092808531,2.52340062952765,1.98852124351271,27.9955923907315,4.49645872736324
25.7394366197183,1504,27.0285035896538,2.530076666637,1.99145688843504,28.1668564680589,4.49299075554978
25.7575757575758,1504,27.044194063477,2.53106121352384,1.99188982192864,28.1921135946143,4.49283785595944
25.9322033898305,1504,27.1948928803668,2.54053956321403,1.9964060414178,28.4352669485709,4.49136587346258
26.3380281690141,1504,27.5451084407444,2.56256671390251,2.00690148107569,28.9540620681041,4.48620863901192
26.5625,1504,27.7388214225783,2.57475048162708,2.01270677113647,29.2410206185959,4.48585413984535
26.7808219178082,1504,27.9272271994304,2.58848345496163,2.01835301215448,29.520117290992,4.48550935298471
26.9366197183099,1504,28.0616763923014,2.59828351105014,2.02238225457109,29.7192848694155,4.48295887483753
27.0454545454546,1504,28.1555978380391,2.60512948324594,2.02519694066116,29.8584162878358,4.48245700869884
27.3728813559322,1504,28.4310970982825,2.62572541654687,2.03422911015375,30.2769896229137,4.4809471571799
27.5352112676056,1504,28.567682647023,2.63593635812705,2.0387070308036,30.4621173441229,4.47550806869815
27.890625,1504,28.8667303035425,2.65829273607896,2.04851122816391,30.8674458118483,4.47295077523232
27.945205479452,1504,28.9126547093382,2.66201823252911,2.0500168475134,30.929691639985,4.47255805460635
28.1338028169014,1504,29.0713418580033,2.67489130946486,2.05521936319991,31.1447758160814,4.4700689802164
28.3333333333333,1504,29.2392282616633,2.68851065173021,2.06072347399868,31.3723286400676,4.46825595072248
28.7323943661972,1504,29.5591817065558,2.71574933626091,2.07228280256636,31.82743428804,4.46462989173465
28.8135593220339,1504,29.624256983483,2.72128940769088,2.07463385244453,31.9199981486445,4.46179858540168
29.1095890410959,1504,29.8616034558376,2.74149549013239,2.08320874326732,32.2111207585845,4.45926859623242
29.21875,1504,29.9491249675184,2.7489464830327,2.08637073425822,32.3184722209998,4.45912060808389
29.330985915493,1504,30.0391118738944,2.75684538451657,2.08962179541788,32.428847668272,4.45896845125513
29.6212121212121,1504,30.2718052883617,2.77727082673747,2.09802857983074,32.7142629662686,4.45610646278485
29.9295774647888,1504,30.5017602489438,2.79897285909718,2.10726122467313,33.01751672039,4.45306560003518
30.2542372881356,1504,30.7438663689585,2.82182165886972,2.11698173609244,33.3367948503525,4.45031632686425
30.5281690140845,1504,30.9481434077208,2.8411003336778,2.12518341760248,33.559187695994,4.44692513212556
30.546875,1504,30.9620928814326,2.84241681725844,2.12574348613152,33.5743742444811,4.44685452829116
30.9090909090909,1504,31.2322054178516,2.86755250066404,2.1365884494666,33.868441047004,4.445487381316
31.1267605633803,1504,31.3791629959371,2.88265751228807,2.14321669235265,34.0451572475811,4.44466580942482
31.4383561643835,1504,31.5895337755251,2.90428043988684,2.15270506744295,34.2981276990922,4.44057751120444
31.6949152542373,1504,31.7627471828042,2.92208415279823,2.16051752971622,34.5064164829858,4.43796889986699
31.7253521126761,1504,31.7832963356721,2.92419629425413,2.16144436028927,34.5255917266863,4.43390680729964
31.875,1504,31.8843296706058,2.93458098974565,2.16600127727343,34.6198700082136,4.43259187094925
32.1969696969697,1504,32.1017044215239,2.95567607270036,2.17580555320904,34.8227111593786,4.42976276546811
32.3239436619719,1504,32.176878039222,2.96399526034447,2.17967163633459,34.9027048527958,4.42864706189808
32.6027397260274,1504,32.3419363544025,2.98226165669808,2.1881603746259,35.0783465827646,4.42701069666204
32.9225352112676,1504,32.5312679512272,3.00321428780958,2.19789745678359,35.2798179789053,4.42455454766783
33.135593220339,1504,32.6574067334663,3.01717360267003,2.20438461321459,35.4140446848087,4.41969756912657
33.203125,1504,32.6973882224796,3.02159820693384,2.20644081011906,35.4438839853813,4.41837616026357
33.4848484848485,1504,32.8641796867472,3.03823008610322,2.21501868205386,35.5683651079721,4.41286361621895
33.5211267605634,1504,32.8822667992193,3.04037181702242,2.21610305116545,35.5843948702373,4.41215375139228
33.7671232876712,1504,33.0049122878998,3.05489451298134,2.22345596500428,35.6930898335425,4.41087513821698
34.1197183098592,1504,33.1807041550087,3.07571037718915,2.23399514150662,35.8488859476132,4.4098802720751
34.53125,1504,33.3858798371139,3.10000563730377,2.24629595361617,36.0307235633092,4.40466488229117
34.5762711864407,1504,33.4083258670514,3.10226987418601,2.24764165108887,36.0506164303576,4.40409432347043
34.718309859155,1504,33.4791415107981,3.10941338209617,2.25188723184779,36.0862886327701,4.39581247546767
34.7727272727273,1504,33.5062721795062,3.11215018058123,2.25351378551517,36.0999552557723,4.39529124027869
34.9315068493151,1504,33.5693012563941,3.12013563369518,2.2580781194953,36.1398318406966,4.39377037596014
35.3169014084507,1504,33.7222873256479,3.13951816543186,2.2691568080762,36.2366214857944,4.3907709600222
35.859375,1504,33.9376274244579,3.16680062532983,2.28475094619172,36.3728606338476,4.38727747215874
35.9154929577465,1504,33.9599039864038,3.16902774451842,2.28636413289333,36.3869543388186,4.38691607686252
36.0169491525424,1504,34.0001779967014,3.17305417468988,2.28928062862504,36.4124344833989,4.37781855260568
36.0606060606061,1504,34.0175080253749,3.17478675979396,2.29053560557627,36.4151115551106,4.37685366366935
36.0958904109589,1504,34.0277236879351,3.17618706830274,2.29148805766367,36.4172752158091,4.37607382192629
36.5140845070423,1504,34.1488008716597,3.19278368253004,2.30277662712209,36.4429191662005,4.36818090743466
37.1126760563381,1504,34.3221074287557,3.21653962054166,2.31893477556258,36.4796252128391,4.36801183972401
37.1875,1504,34.3437707483927,3.21950911279311,2.32095454411764,36.4842134686689,4.36295507146178
37.2602739726027,1504,34.3648405524232,3.221521778802,2.32291897654791,36.4886760188596,4.35803684479577
37.3484848484849,1504,34.3903797088238,3.2239613739643,2.32530010676641,36.4940851706058,4.35742608856833
37.4576271186441,1504,34.4098718428949,3.22697985611427,2.32782371566277,36.5007778498851,4.35667040713437
37.7112676056338,1504,34.4551704643277,3.23399463857546,2.33368844056277,36.4692170014742,4.34726714565876
38.3098591549296,1504,34.5620752109091,3.25054952518386,2.34752919132676,36.3947333992247,4.3430196137735
38.4246575342466,1504,34.5825774910754,3.25372443494438,2.35018358188424,36.3804488727659,4.33637130299655
38.515625,1504,34.5988237175465,3.2562402674555,2.35228694940188,36.3691296609515,4.33619930633638
38.6363636363636,1504,34.6203868908626,3.25801181760451,2.35507869174348,36.3541059798159,4.33597101986014
38.8983050847458,1504,34.6232768183993,3.26185518063966,2.36113535309475,36.3215122309117,4.33547575428459
38.9084507042254,1504,34.6233887522124,3.26200404329243,2.36136994209075,36.3184360917903,4.32460918681641
39.5070422535212,1504,34.6299928471819,3.27078693980584,2.37521069285474,36.1369438836283,4.31517756703818
39.5890410958904,1504,34.6308975177256,3.27199007631452,2.37710668611008,36.1120819373048,4.31276949390332
39.84375,1504,34.6337076506022,3.27572731909463,2.38299611515948,36.0348545165373,4.31260955893436
39.9242424242424,1504,34.6345957012515,3.27582594235553,2.38485727672055,36.0104493143034,4.31255901671473
40.1056338028169,1504,34.6365969421513,3.27604819195756,2.38812540728427,35.9554516754664,4.31244511875501
40.3389830508475,1504,34.6391714198513,3.27633410288627,2.39232966338235,35.8847004756744,4.30001056532569
40.7042253521127,1504,34.6432010371208,3.27678161564426,2.39891023814455,35.7121825328227,4.28757601189637
40.7534246575343,1504,34.6437438394471,3.27684189704316,2.39979666259882,35.6889438144933,4.28720042920041
41.171875,1504,34.6483604863157,3.27735460289949,2.40733588725414,35.4912936737026,4.28507674919777
41.2121212121212,1504,34.6488045116403,3.27686418493973,2.40806100372296,35.4722838446147,4.28487249538987
41.3028169014085,1504,34.6350191355078,3.27575901770646,2.40931445144421,35.4294447931489,4.28441220511856
41.7796610169492,1504,34.562540768113,3.26994846049021,2.41590461217524,35.2042130344258,4.27349166079796
41.9014084507043,1504,34.5440356530335,3.26846491396691,2.41758720640444,35.1275757423418,4.26090964048338
41.9178082191781,1504,34.5415429548835,3.26826507550829,2.41781385722527,35.1172524541387,4.25971054985686
42.5,1504,34.4530521705592,3.26117081022736,2.42585996136467,34.7507757229288,4.25080882622274
42.5,1504,34.4530521705592,3.26117081022736,2.42585996136467,34.7507757229288,4.25080882622274
43.0821917808219,1504,34.3051654106874,3.24658128101915,2.43114022404942,34.3842989917189,4.24512161390094
43.0985915492958,1504,34.3009995864656,3.2461703083654,2.43128896384336,34.3739757035157,4.23253116232254
43.2203389830509,1504,34.2700736371585,3.24311935883415,2.43239316773733,34.2973384114318,4.23042113385028
43.6971830985916,1504,34.1489470023721,3.23116980650344,2.43671796632205,33.928969360061,4.21501792600276
43.7878787878788,1504,34.1259087320549,3.22889700319102,2.43754054245518,33.8589056139912,4.21497482739055
43.828125,1504,34.1101725085915,3.22788844672114,2.43769401492378,33.8278148266727,4.21495570238138
44.2465753424658,1504,33.9465588975136,3.21244412034492,2.43928970812467,33.5045558187995,4.21475685468332
44.2957746478874,1504,33.9273220246863,3.21062825343479,2.43947732177719,33.4665486359999,4.20256875801642
44.6610169491526,1504,33.7845126975957,3.1971477499325,2.44087011465524,33.1843936179288,4.19947522739776
44.8943661971831,1504,33.6932734052878,3.18853520602826,2.44175995454955,32.9744685697914,4.1833446748862
45.0757575757576,1504,33.6223495812276,3.1818403431778,2.44245166145027,32.8112857260483,4.18094470600175
45.15625,1504,33.5908771343009,3.17886949778791,2.44229985494767,32.7388733391373,4.17987971980927
45.4109589041096,1504,33.4912862406013,3.16683099437838,2.4418194809463,32.5097327723367,4.17650969500842
45.4929577464789,1504,33.4592247858892,3.1629554198401,2.44166483338047,32.435965185439,4.17119151888434
46.0915492957747,1504,33.2251761664906,3.13466372571067,2.44053590614989,31.8974618010867,4.16706097929837
46.1016949152542,1504,33.2212092407381,3.13418420547119,2.44051677179005,31.8883346250807,4.15030934653305
46.3636363636364,1504,33.1187904304003,3.12180386474275,2.44002275740872,31.6239768417816,4.14383712478282
46.484375,1504,33.0575214665123,3.11609730143824,2.43906274200242,31.5021244260422,4.14085383506982
46.5753424657534,1504,33.0113599183775,3.11103136493468,2.4383394427237,31.410317811444,4.13860615103948
46.6901408450705,1504,32.9531053449568,3.10463829576963,2.43742665940858,31.2944604499229,4.13633132694342
47.2887323943662,1504,32.6493493549771,3.07130300655187,2.43266714640831,30.6903470648484,4.13340769738334
47.5423728813559,1504,32.5206391897315,3.05717788400197,2.43065040361159,30.4343668169356,4.1050524956226
47.6515151515152,1504,32.4652548155955,3.05109980096535,2.42978259307482,30.3143053492421,4.09927301637432
47.7397260273973,1504,32.4150786303056,3.04618737768917,2.42852206273316,30.2172693685036,4.09460193040653
47.8125,1504,32.3736832774414,3.04213462848633,2.42748212520129,30.1372146843943,4.08797961043454
47.887323943662,1504,32.3311218582993,3.03751115477505,2.42641289365444,30.0549049387608,4.08117074623798
48.4859154929578,1504,31.990630505163,3.00052336508479,2.41785904127962,29.3964269736927,4.07079786519214
48.9041095890411,1504,31.7527529844787,2.97468258050668,2.41188306222324,28.9363944227547,4.06347370978619
48.939393939394,1504,31.7326825103627,2.97250231228915,2.41137885008658,28.8975800304592,4.05834310193364
48.9830508474576,1504,31.7057716314921,2.9698046922912,2.41047104229753,28.8495554433818,4.05199506170931
49.0845070422536,1504,31.6432322651024,2.96353557539454,2.40836134813988,28.7307442201231,4.0456515982984
49.140625,1504,31.6086401780682,2.96006797011108,2.40719442355893,28.6650267622582,4.04510858083901
50.068493150685,1504,31.0366860814883,2.89954568512504,2.38790020480269,27.578438109613,4.03613019627068
50.2272727272727,1504,30.9388115836779,2.88918893047503,2.38459852030964,27.392497805417,4.03240798983051
50.4237288135593,1504,30.8112499894379,2.87637464082331,2.37922759076534,27.1624360731067,4.02780254796385
50.46875,1504,30.7820171240913,2.87343803277813,2.37799675274477,27.1074419785268,4.02603938615118
50.8802816901409,1504,30.5148040309929,2.84639303236096,2.36674585309195,26.6047494801839,4.00992259718743
51.2328767123288,1504,30.2858593136185,2.82322122627502,2.35710622798469,26.1740490581917,4.00901344714795
51.4788732394367,1504,30.1261304410317,2.80705484993599,2.35038090814241,25.8735603916853,4.00135001804805
51.5151515151515,1504,30.1025744658826,2.80467071766781,2.34938909329698,25.8292459014734,4.00047902442124
51.796875,1504,29.9146944882225,2.78615644052273,2.33987159723575,25.4851161884205,3.993715214538
51.864406779661,1504,29.8696578834081,2.78189807801784,2.33759016355521,25.4026250465507,3.99209386543766
52.0774647887325,1504,29.7275705668105,2.7684632441996,2.33039240095746,25.1361032333721,3.97431230910718
52.3972602739726,1504,29.5143005632287,2.74829784784228,2.3195887142403,24.7360597290511,3.96676123724081
52.6760563380282,1504,29.3283728677983,2.73071775871026,2.31017011556379,24.3873038534893,3.96618326269619
52.8030303030303,1504,29.2436945680079,2.72271114057616,2.30588053987423,24.228467621393,3.96416639548457
53.125,1504,29.0283315558637,2.70240864459326,2.29301242786838,23.8257043185773,3.95905219648367
53.274647887324,1504,28.9282332544445,2.69386040750737,2.28703147440087,23.6385044736065,3.95667517441283
53.3050847457627,1504,28.9078742778847,2.69212178301533,2.28581500928884,23.6004299288667,3.93914463664039
53.5616438356165,1504,28.7362639092572,2.67746652816457,2.27556115268237,23.2773941814984,3.93266073910811
53.8732394366198,1504,28.527840048768,2.65966745916381,2.26310766053085,22.8850614915744,3.92418601000203
54.0909090909091,1504,28.3822425194311,2.64723365976616,2.25440809185084,22.6109917655989,3.92334106902073
54.453125,1504,28.1448420675541,2.62654304045599,2.23785026479004,22.1549226122176,3.92193503441904
54.4718309859156,1504,28.132581950321,2.62564731160676,2.23699516573995,22.1313697451415,3.92186242230346
54.7260273972603,1504,27.9659787134001,2.61347521546378,2.22537518960724,21.8113088665192,3.8993268046242
54.7457627118644,1504,27.9530439623653,2.61253019761123,2.22447303727764,21.7864599628756,3.88344047642601
55.0704225352113,1504,27.7402581988622,2.59698398843135,2.20963199613712,21.3819025677538,3.87133091250806
55.3787878787879,1504,27.5381520238683,2.58221803406826,2.19553581785688,20.997649663107,3.86910310438944
55.6690140845071,1504,27.3561899528449,2.56832066525594,2.18078543531011,20.6359998704982,3.8670063438072
55.78125,1504,27.2858218081914,2.56294629216055,2.17508118580961,20.4961431147628,3.86100979249207
55.8904109589041,1504,27.2173815579119,2.55907987341308,2.16953321711734,20.3601180509653,3.85517753025406
56.1864406779661,1504,27.0317808791878,2.5485946700301,2.15448787829083,19.9912365220231,3.84433630753743
56.2676056338029,1504,26.9808931813592,2.5457198537035,2.15036277130742,19.8928459328013,3.83918672674704
56.6666666666667,1504,26.7306953337021,2.53158534009771,2.13008099530562,19.4090922024612,3.83752101804839
57.054794520548,1504,26.5038310350264,2.51783807344003,2.10870129982446,18.9385919989796,3.8359009452045
57.109375,1504,26.4719282430251,2.51590486406629,2.10569478014742,18.8724279078651,3.83474214039605
57.6271186440678,1504,26.1693023234197,2.50559302686038,2.07717530818275,18.2448035633373,3.82374986201534
57.9545454545455,1504,25.9779183426416,2.49907170688826,2.05913927848178,17.8656068626661,3.81129883901517
58.0633802816902,1504,25.920294423268,2.49690405686936,2.05279883208238,17.7395640156825,3.80716018911652
58.2191780821918,1504,25.8378053880004,2.49380105102038,2.04372243963393,17.5591328169183,3.80615174153449
58.4375,1504,25.7222122004214,2.48945275992938,2.03100354758446,17.3062917291763,3.80005321270437
58.661971830986,1504,25.6033628667134,2.48907293616967,2.0179263768857,17.0463283572725,3.79378289432973
59.0677966101695,1504,25.3884940148119,2.48838624914647,1.99428403437947,16.5763380803844,3.77921957423381
59.2424242424243,1504,25.296035296721,2.48809076563952,1.98411066275558,16.3869347441228,3.77795449895249
59.2605633802818,1504,25.287623294283,2.48806007281045,1.98302074137765,16.3672608060252,3.77782309148489
59.3835616438357,1504,25.2305830037792,2.48785195020239,1.97563017860948,16.2338553353636,3.77234417342032
59.765625,1504,25.0534016014016,2.48720546935111,1.95267324301086,15.8194645921206,3.76668739715887
59.8591549295775,1504,25.0100272138309,2.48896424767757,1.9470533359059,15.7180208488048,3.76530260618943
60.5084745762712,1504,24.7089060418153,2.50117434263553,1.90803784522469,15.0137605562269,3.75145419063537
60.5303030303031,1504,24.6987831236272,2.50158481457777,1.90672624492243,14.9920875995625,3.75113945391823
60.5479452054795,1504,24.6919057572812,2.50191656587355,1.90566253991895,14.9745711003406,3.75088507766739
61.0563380281691,1504,24.4937213693382,2.51147661025631,1.87500985770599,14.4697998692424,3.73956394749111
61.09375,1504,24.4791372359513,2.51218012158689,1.87275416637379,14.4326544056637,3.7394800049292
61.6549295774649,1504,24.2603752351472,2.53517521671192,1.83891879639074,13.8754724519816,3.73822086650053
61.7123287671233,1504,24.237999578444,2.53752722644161,1.83545800968927,13.8184821516964,3.72519482072889
61.8181818181818,1504,24.1967353803679,2.54186469893011,1.8290757796684,13.7133831563652,3.72511701586038
61.9491525423729,1504,24.1560411877139,2.5472314021786,1.82140394093888,13.583345416379,3.72502074881967
62.2535211267606,1504,24.0614701766166,2.55970331817862,1.80357501994773,13.3141875428687,3.71231349944629
62.421875,1504,24.0091605861035,2.56660184671612,1.79371339802451,13.1653095940834,3.71122315283692
62.8521126760564,1504,23.8754805214586,2.59416766983587,1.76851147533181,12.7848437249654,3.70843671150188
62.8767123287672,1504,23.8678371109727,2.59574379789989,1.76707050774486,12.7630898694352,3.70047660961904
63.1060606060606,1504,23.7965758192704,2.61043840601195,1.75363603216143,12.5602736204005,3.70009612254726
